num_iteration,attack_count,success_count,vanish_count,mislabel_count,mislabel_intended_count,sample_count,model_name,loss_target,attack_bbox,perturb_fun,arbitrary_bbox_length,boundary_distance
200,100,9,9,0,0,112,../mmdetection/configs/ssd/ssd512_coco.py,vanish,ground_truth,perturb_inside,50,100
