num_iteration,attack_count,success_count,vanish_count,mislabel_count,mislabel_intended_count,sample_count,model_name,loss_target,attack_bbox,perturb_fun
10,100,2,0,2,2,132,../mmdetection/configs/cascade_rcnn/cascade_rcnn_r50_fpn_1x_coco.py,mislabel,ground_truth,perturb_inside
50,100,3,0,3,3,132,../mmdetection/configs/cascade_rcnn/cascade_rcnn_r50_fpn_1x_coco.py,mislabel,ground_truth,perturb_inside
100,100,4,0,4,4,132,../mmdetection/configs/cascade_rcnn/cascade_rcnn_r50_fpn_1x_coco.py,mislabel,ground_truth,perturb_inside
200,100,5,0,5,5,132,../mmdetection/configs/cascade_rcnn/cascade_rcnn_r50_fpn_1x_coco.py,mislabel,ground_truth,perturb_inside
