num_iteration,attack_count,success_count,vanish_count,mislabel_count,mislabel_intended_count,sample_count,model_name,loss_target,attack_bbox,perturb_fun
10,100,8,4,4,4,135,../mmdetection/configs/ssd/ssd512_coco.py,mislabel,ground_truth,perturb_inside
50,100,25,6,19,19,135,../mmdetection/configs/ssd/ssd512_coco.py,mislabel,ground_truth,perturb_inside
100,100,27,7,20,20,135,../mmdetection/configs/ssd/ssd512_coco.py,mislabel,ground_truth,perturb_inside
200,100,30,5,25,25,135,../mmdetection/configs/ssd/ssd512_coco.py,mislabel,ground_truth,perturb_inside
