num_iteration,attack_count,success_count,vanish_count,mislabel_count,mislabel_intended_count,sample_count,model_name,loss_target,attack_bbox,perturb_fun
10,100,3,2,1,0,127,../mmdetection/configs/retinanet/retinanet_r50_fpn_1x_coco.py,vanish,ground_truth,perturb_inside
50,100,11,11,0,0,127,../mmdetection/configs/retinanet/retinanet_r50_fpn_1x_coco.py,vanish,ground_truth,perturb_inside
100,100,13,13,0,0,127,../mmdetection/configs/retinanet/retinanet_r50_fpn_1x_coco.py,vanish,ground_truth,perturb_inside
200,100,17,17,0,0,127,../mmdetection/configs/retinanet/retinanet_r50_fpn_1x_coco.py,vanish,ground_truth,perturb_inside
